"Path","LineNumber","Content"
"D:\aaaempire-reputation-ai\components\footer-locale-selector.tsx","100","""button"""
"D:\aaaempire-reputation-ai\components\language-selector.tsx","13","'Français'"
"D:\aaaempire-reputation-ai\components\language-selector.tsx","14","'English'"
"D:\aaaempire-reputation-ai\components\language-selector.tsx","15","'Español'"
"D:\aaaempire-reputation-ai\components\language-selector.tsx","16","'Deutsch'"
"D:\aaaempire-reputation-ai\components\language-selector.tsx","17","'Italiano'"
"D:\aaaempire-reputation-ai\components\language-selector.tsx","18","'Português'"
"D:\aaaempire-reputation-ai\components\language-selector.tsx","63","'mousedown'"
"D:\aaaempire-reputation-ai\components\language-selector.tsx","64","'mousedown'"
"D:\aaaempire-reputation-ai\components\language-selector.tsx","92","""relative"""
"D:\aaaempire-reputation-ai\components\language-selector.tsx","94","""button"""
"D:\aaaempire-reputation-ai\components\language-selector.tsx","97","'light'"
"D:\aaaempire-reputation-ai\components\language-selector.tsx","113","'light'"
"D:\aaaempire-reputation-ai\components\language-selector.tsx","119","""button"""
"D:\aaaempire-reputation-ai\components\language-selector.tsx","122","'light'"
"D:\aaaempire-reputation-ai\components\page-visual-wrapper.tsx","10","""relative z-10"""
"D:\aaaempire-reputation-ai\components\phone-input.tsx","29","'input'"
"D:\aaaempire-reputation-ai\components\phone-input.tsx","41","'phone'"
"D:\aaaempire-reputation-ai\components\phone-input.tsx","58","'light'"
"D:\aaaempire-reputation-ai\components\signup-country-combobox.tsx","54","'mousedown'"
"D:\aaaempire-reputation-ai\components\signup-country-combobox.tsx","55","'mousedown'"
"D:\aaaempire-reputation-ai\components\signup-country-combobox.tsx","76","""relative"""
"D:\aaaempire-reputation-ai\components\signup-country-combobox.tsx","81","""combobox"""
"D:\aaaempire-reputation-ai\components\signup-country-combobox.tsx","93","""other"""
"D:\aaaempire-reputation-ai\components\signup-country-combobox.tsx","108","""listbox"""
"D:\aaaempire-reputation-ai\components\signup-country-combobox.tsx","115","""option"""
"D:\aaaempire-reputation-ai\components\signup-country-combobox.tsx","117","""button"""
"D:\aaaempire-reputation-ai\components\subscribe-form.tsx","18","'opacity-100 translate-y-0'"
"D:\aaaempire-reputation-ai\components\subscribe-form.tsx","22","""h-5 w-5 text-[#2563eb]"""
"D:\aaaempire-reputation-ai\components\subscribe-form.tsx","77","""email"""
"D:\aaaempire-reputation-ai\components\subscribe-form.tsx","81","'placeholder'"
"D:\aaaempire-reputation-ai\components\subscribe-form.tsx","86","""submit"""
"D:\aaaempire-reputation-ai\components\subscribe-form.tsx","91","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\subscribe-form.tsx","94","'submit'"
"D:\aaaempire-reputation-ai\components\theme-provider-route-aware.tsx","7","'class'"
"D:\aaaempire-reputation-ai\components\theme-provider-route-aware.tsx","8","'light'"
"D:\aaaempire-reputation-ai\components\theme-provider.tsx","6","'class'"
"D:\aaaempire-reputation-ai\components\theme-provider.tsx","7","'system'"
"D:\aaaempire-reputation-ai\components\theme-toggle.tsx","9","'light'"
"D:\aaaempire-reputation-ai\components\theme-toggle.tsx","22","""button"""
"D:\aaaempire-reputation-ai\components\theme-toggle.tsx","35","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-audit-export-links.tsx","116","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-audit-export-links.tsx","129","""relative"""
"D:\aaaempire-reputation-ai\components\admin\admin-audit-export-links.tsx","133","""search"""
"D:\aaaempire-reputation-ai\components\admin\admin-audit-export-links.tsx","154","""max-h-[min(220px,45vh)] overflow-y-auto overscroll-contain"""
"D:\aaaempire-reputation-ai\components\admin\admin-audit-export-links.tsx","155","""divide-y divide-zinc-800/80"""
"D:\aaaempire-reputation-ai\components\admin\admin-audit-export-links.tsx","159","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-audit-export-links.tsx","160","""option"""
"D:\aaaempire-reputation-ai\components\admin\admin-audit-export-links.tsx","185","""checkbox"""
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","110","'format'"
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","143","'revise'"
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","149","'improve'"
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","260","'schedule'"
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","266","'schedule'"
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","276","'medium'"
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","277","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","290","""w-4 h-4 shrink-0 mt-0.5"""
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","330","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","335","'format'"
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","383","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","388","'revise'"
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","411","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","416","'schedule'"
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","423","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-broadcast-email-form.tsx","432","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","27","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","28","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","96","'secret'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","114","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","171","'token'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","172","'secret'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","295","'Escape'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","297","'keydown'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","299","'hidden'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","301","'keydown'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","343","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","353","""dialog"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","371","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","381","""relative"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","384","""search"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","469","""w-3 h-3 opacity-70"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","470","'email'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","485","""w-3 h-3 opacity-70"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","486","'phone'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","502","""w-3 h-3 opacity-70"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","503","'address'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","507","""block"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","594","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","626","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","659","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","668","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-detail-sheet.tsx","727","""border-b border-zinc-800/60 last:border-0"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-usage-sparkline.tsx","31","""round"""
"D:\aaaempire-reputation-ai\components\admin\admin-client-usage-sparkline.tsx","32","""round"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","88","'numeric'"
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","266","'scroll'"
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","267","'scroll'"
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","318","'title'"
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","335","""search"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","344","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","385","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","396","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","407","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","418","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","441","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","454","""relative w-full min-w-0"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","493","""w-5 h-5 animate-spin"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","508","""relative w-full"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","554","""mt-1 space-y-0.5"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","598","""h-3.5 w-3.5 shrink-0"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","599","'trialing'"
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","600","""h-3.5 w-3.5 shrink-0"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","602","""h-3.5 w-3.5 shrink-0"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","616","""h-3 w-3 shrink-0"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","636","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-clients-section.tsx","650","""h-3.5 w-3.5 shrink-0"""
"D:\aaaempire-reputation-ai\components\admin\admin-council-digest-panel.tsx","8","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-council-digest-panel.tsx","9","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-council-digest-seed-button.tsx","16","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-guide-panel.tsx","14","'compact'"
"D:\aaaempire-reputation-ai\components\admin\admin-guide-panel.tsx","25","""truncate"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-archive-compare-panel.tsx","15","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-archive-compare-panel.tsx","16","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-archive-compare-panel.tsx","30","'currency'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-archive-compare-panel.tsx","110","'unmatched'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-archive-compare-panel.tsx","249","""divide-y divide-zinc-800/80"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-archive-compare-panel.tsx","319","'download'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","54","'currency'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","133","'Chargement impossible'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","190","'metrics'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","236","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","245","'refresh'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","380","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","429","""monotone"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","431","""Burn (k€)"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","437","""monotone"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","438","""growth"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","439","""Growth (k€)"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","456","""space-y-1 max-w-2xl"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","469","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","502","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","503","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","540","""cohorte"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-dashboard-roadmap.tsx","548","""rétention"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-metrics-chat-panel.tsx","64","'smooth'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-metrics-chat-panel.tsx","92","'assistant'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-metrics-chat-panel.tsx","94","'Copilot indisponible'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-metrics-chat-panel.tsx","158","'Enter'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-metrics-chat-panel.tsx","169","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","19","'currency'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","50","'email'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","138","""min-w-0 space-y-1"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","141","""break-words leading-snug"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","145","""break-words leading-snug"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","171","'vision'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","172","'pulse'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","173","'Zenith'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","200","' · annuel'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","212","'Plan non reconnu dans pricing.ts — MRR repris tel que sur Stripe pour cette ligne.'"
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","261","""space-y-1 min-w-0"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","386","""relative"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","389","""search"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","433","""divide-y divide-zinc-800/80"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","472","""space-y-1 max-w-[min(100%,320px)]"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","476","""leading-snug whitespace-normal text-[11px]"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","502","""w-3 h-3 opacity-70 shrink-0"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","524","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-investor-subscriber-directory.tsx","533","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-legal-workspace.tsx","28","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-legal-workspace.tsx","32","'border-b border-zinc-800/80'"
"D:\aaaempire-reputation-ai\components\admin\admin-legal-workspace.tsx","56","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-legal-workspace.tsx","60","'border-b border-zinc-800/80'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","50","'daily'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","59","'daily'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","60","'weekly'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","61","'monthly'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","77","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","78","'short'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","117","'daily'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","128","'patch'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","161","'daily'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","162","'weekly'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","163","'monthly'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","171","'check'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","209","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","210","'daily'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","217","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","218","'weekly'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","225","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","226","'monthly'"
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","244","""divide-y divide-zinc-800/60"""
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","252","""button"""
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","292","""noopener noreferrer"""
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","328","""space-y-4 p-4 border-b border-zinc-800/60"""
"D:\aaaempire-reputation-ai\components\admin\admin-operator-checklist.tsx","339","""button"""
